demand_electricity,pv,import,export_pv
-0.0,0.0,0.19520121190895184,0.0
-0.0,0.0,0.4498491114840679,0.0
-0.0,0.0,0.6651183058556853,0.0
-0.0,0.0,0.8509591692262621,0.0
-0.0,0.0,1.748740568127723,0.0
-0.0,0.0,1.686907770325015,0.0
-0.0,0.0,1.6684516391915167,0.0
-0.0,0.0,1.291430775820263,0.0
-0.0,0.0,0.8628493769203851,0.0
-0.0,0.0,0.6284946446845425,0.0
-0.0,0.0,0.5070099124513218,0.0
-0.0,0.0,0.31371657911731743,0.0
-0.0,0.0,0.29047324578477857,0.0
-0.0,0.0,0.2855332457858458,0.0
-0.0,0.0,0.29781991245155953,0.0
-0.0,0.0,0.3315613113525615,0.0
-0.0,0.0,0.3480693769186473,0.0
-0.0,0.0,0.547153573622054,0.0
